user_id,month_idx,income,total_expense,savings,savings_rate,food_expense,rent_expense,transport_expense,shopping_expense,health_expense,entertainment_expense,education_expense,other_expense,habit_completion_rate,task_completion_rate,mood_index,life_score,risk_class,target_next_month_expense
7,9,252500.0,193188.38,59311.62,0.2349,45585.48,58823.23,22547.62,19756.54,17225.89,10022.75,9838.61,9388.25,0.1686,0.6171,0.4476,31,Moderate,187149.03
7,10,252500.0,205882.81,46617.19,0.1846,68584.27,53992.09,25115.83,21107.46,20012.17,17377.95,8634.87,10294.14,0.2727,0.6395,0.4592,32,Moderate,194026.35
7,11,252500.0,208561.33,43938.67,0.174,60528.19,75853.67,31002.54,37809.46,18787.14,23942.69,7896.0,10428.07,0.3436,0.751,0.4645,36,Moderate,207668.17
7,12,255000.0,183522.35,71477.65,0.2803,49483.17,67373.32,21208.14,27956.76,14366.25,11376.01,13039.0,9176.12,0.3226,0.763,0.4742,41,Moderate,194511.28
7,13,255000.0,224618.94,30381.06,0.1191,60867.44,61604.11,22365.17,37619.25,11468.96,22258.42,8137.27,298.33,0.177,0.5962,0.477,25,Moderate,218659.85
7,14,255000.0,187197.2,67802.8,0.2659,63028.81,61309.71,20188.89,29998.89,16626.93,22164.91,9284.04,9359.86,0.4052,0.7477,0.5113,42,Moderate,180477.17
7,15,255000.0,186889.32,68110.68,0.2671,50184.4,47301.59,22406.0,23297.75,16910.58,21894.79,11111.65,9344.47,0.1591,0.5916,0.4029,31,Moderate,199833.87
7,16,255000.0,207890.07,47109.93,0.1847,51874.06,82983.21,29795.81,34074.81,18944.41,15328.45,4463.29,10394.5,0.2866,0.7805,0.5651,36,Moderate,213998.76
7,17,255000.0,184139.21,70860.79,0.2779,46204.04,64079.85,16164.73,30762.22,10424.6,9609.79,11457.72,9206.96,0.2333,0.8202,0.5725,40,Moderate,180114.23
7,18,257500.0,210922.53,46577.47,0.1809,42332.22,83517.73,21966.9,28648.11,6915.1,23560.46,9894.03,10546.13,0.3464,0.7799,0.6201,38,Moderate,202078.01
7,19,257500.0,221272.04,36227.96,0.1407,71099.75,71018.52,25207.61,16352.08,11087.6,17333.64,8260.24,912.58,0.361,0.8092,0.4952,37,Moderate,219108.89
7,20,257500.0,202495.32,55004.68,0.2136,50622.83,54634.18,23805.72,11024.31,14834.42,22009.69,12242.72,13321.44,0.4385,0.862,0.739,44,Moderate,191318.38
7,21,257500.0,201583.78,55916.22,0.2172,59292.46,70801.63,23251.14,34873.15,18597.39,10234.24,12231.58,10079.19,0.3599,0.7001,0.4834,38,Moderate,193600.16
7,22,257500.0,223916.78,33583.22,0.1304,60122.36,63193.75,30094.62,25729.88,15420.84,20644.76,6993.83,1716.74,0.1573,0.8091,0.496,30,Moderate,225072.76
7,23,257500.0,214230.34,43269.66,0.168,53998.22,64221.86,23341.14,21115.83,12188.03,17834.36,4599.14,16931.76,0.2967,0.6781,0.4773,33,Moderate,228014.69
8,0,250000.0,152211.43,97788.57,0.3912,41241.11,43170.91,12723.21,11623.3,8320.57,11022.66,5464.57,18645.12,0.899,0.7229,0.7729,62,Low,159868.62
8,1,250000.0,120880.79,129119.21,0.5165,28990.33,41583.18,13975.11,11262.97,3677.64,12748.18,7417.97,1225.4,0.8131,0.6589,0.7379,64,Low,118520.94
8,2,250000.0,147563.38,102436.62,0.4097,40189.97,46351.12,21199.83,21738.15,13235.33,12071.57,8179.78,7378.17,0.752,0.7254,0.7159,59,Low,151146.69
8,3,250000.0,130296.74,119703.26,0.4788,38115.19,38939.68,12972.16,9996.97,8692.66,6287.52,4098.76,11193.78,0.8008,0.719,0.831,63,Low,137461.16
8,4,250000.0,136945.67,113054.33,0.4522,44791.07,52527.15,17846.22,8510.77,4164.05,6660.43,8437.58,6847.28,0.9358,0.6122,0.7972,63,Low,136588.69
8,5,250000.0,126503.98,123496.02,0.494,41047.16,41977.26,18728.46,22759.36,8397.81,11168.93,5858.32,6325.2,0.9766,0.6139,0.8588,66,Low,135273.26
8,6,252500.0,135703.15,116796.85,0.4626,47472.01,38108.72,16896.48,22571.84,7779.93,15725.22,7055.59,6785.16,0.8085,0.6502,0.7833,61,Low,131305.08
8,7,252500.0,118227.03,134272.97,0.5318,40005.37,41355.27,16121.69,12705.26,11554.41,7721.55,7144.89,5911.35,0.8931,0.55,0.7479,64,Low,119427.83
8,8,252500.0,129811.6,122688.4,0.4859,40091.68,50078.48,14446.96,17480.14,4224.02,13377.09,9290.93,6490.58,0.7982,0.7624,0.7631,64,Low,125291.96
8,9,252500.0,130772.63,121727.37,0.4821,42747.52,38562.07,11742.85,18861.68,11244.6,13103.42,4985.0,6538.63,0.7609,0.8234,0.6961,65,Low,128638.6
8,10,252500.0,132718.81,119781.19,0.4744,32934.11,44433.18,18421.14,19384.58,7844.11,6269.29,2931.04,501.36,0.8517,0.7543,0.8915,65,Low,133700.37
8,11,252500.0,143052.19,109447.81,0.4335,33798.28,48241.23,14518.86,10822.96,6654.21,14231.62,5106.92,9678.11,0.8768,0.5884,0.7889,60,Low,145311.0
8,12,255000.0,139313.24,115686.76,0.4537,48020.32,38613.27,14534.14,24450.07,4935.76,6705.14,5989.44,6965.66,0.7932,0.5785,0.6598,58,Low,134198.79
8,13,255000.0,118404.67,136595.33,0.5357,37592.98,40203.05,13735.26,13231.51,4661.1,11374.75,3461.15,5920.23,0.9513,0.6065,0.7204,67,Low,112834.02
8,14,255000.0,139010.51,115989.49,0.4549,29350.69,54817.91,11148.85,20114.59,8885.79,8145.08,5255.3,1292.3,0.8184,0.7964,0.714,64,Low,134425.81
8,15,255000.0,158215.48,96784.52,0.3795,52683.56,48462.07,23290.66,13740.34,8807.04,9843.94,9907.61,7910.77,0.8254,0.6501,0.674,58,Low,161851.47
8,16,255000.0,116573.33,138426.67,0.5428,26305.74,31779.31,12263.41,18454.56,4216.45,10985.96,9022.13,3545.78,0.9192,0.6897,0.893,69,Low,113030.58
8,17,255000.0,143385.32,111614.68,0.4377,43056.09,55697.78,15142.91,12830.94,11773.5,13295.92,7478.84,7169.27,0.8468,0.7873,0.812,64,Low,137941.18
8,18,257500.0,150105.77,107394.23,0.4171,35555.9,43995.36,16953.06,27257.25,7198.01,16710.76,11356.41,7505.29,0.7568,0.7906,0.7021,61,Low,159301.92
8,19,257500.0,131247.8,126252.2,0.4903,27762.7,35094.17,12573.28,6897.16,6384.41,12138.04,9812.67,20585.37,0.9823,0.7945,0.7975,71,Low,125679.82
8,20,257500.0,120049.86,137450.14,0.5338,32866.31,43554.26,13123.62,20313.19,11838.67,11185.08,3977.98,6002.49,0.8506,0.7159,0.7225,67,Low,118558.57
8,21,257500.0,140833.24,116666.76,0.4531,39274.5,38458.19,13836.09,11475.7,9783.42,10576.69,7294.11,10134.55,0.8488,0.5975,0.6973,60,Low,139515.23
8,22,257500.0,131222.36,126277.64,0.4904,40247.98,36909.58,18429.65,10545.79,8755.65,10086.79,10289.88,6561.12,0.9096,0.5387,0.6932,62,Low,139886.82
8,23,257500.0,129505.75,127994.25,0.4971,31806.26,41233.68,18601.12,6984.76,8009.76,8440.0,5178.79,9251.38,0.8633,0.642,0.7682,64,Low,133173.74
9,0,85000.0,45648.19,39351.81,0.463,12792.27,14129.74,5539.52,8207.63,3761.91,4428.14,1361.61,2282.41,0.5275,0.8673,0.6052,58,Moderate,43913.61
9,1,85000.0,46766.74,38233.26,0.4498,14195.11,15719.38,6580.93,8137.06,4194.06,3626.6,3308.66,2338.34,0.3984,0.653,0.4294,48,Moderate,48453.55
9,2,85000.0,42239.73,42760.27,0.5031,12703.53,15647.16,5878.05,8334.18,1701.79,1856.56,2964.4,2111.99,0.4178,0.805,0.5794,55,Moderate,42712.23
9,3,85000.0,49053.44,35946.56,0.4229,14809.18,19004.63,6534.79,4436.17,3929.38,2478.58,1827.43,2452.67,0.3766,0.8221,0.5426,50,Moderate,48213.9
9,4,85000.0,43774.88,41225.12,0.485,10329.94,11919.88,5620.44,7270.99,1484.0,1846.35,1376.32,3926.95,0.3849,0.6558,0.5392,49,Moderate,43695.5
9,5,85000.0,41598.25,43401.75,0.5106,12452.18,12476.84,5193.48,7297.43,2899.49,4040.51,1414.35,2079.91,0.6254,0.6288,0.659,57,Low,40347.51
9,6,85850.0,50539.97,35310.03,0.4113,13782.46,15749.6,6124.78,9306.47,3979.68,3132.66,3240.38,2527.0,0.3925,0.6742,0.5095,47,Moderate,52762.72
9,7,85850.0,54757.33,31092.67,0.3622,18018.65,20820.39,6137.53,10408.88,2468.85,2493.06,1998.88,2737.87,0.4297,0.8473,0.646,50,Moderate,55400.05
9,8,85850.0,47602.95,38247.05,0.4455,15919.3,13596.46,3990.67,5844.36,2053.51,2368.65,3721.44,108.54,0.344,0.7169,0.5499,48,Moderate,47364.9
9,9,85850.0,50300.93,35549.07,0.4141,16957.57,14067.71,4682.58,3613.47,2640.17,4419.31,2651.5,1268.61,0.5958,0.6265,0.5249,52,Moderate,50360.8
9,10,85850.0,51239.14,34610.86,0.4032,15560.37,14302.73,5901.29,3054.07,3087.28,4484.48,1534.37,3314.55,0.4791,0.7139,0.6052,50,Moderate,54770.0
9,11,85850.0,49680.62,36169.38,0.4213,10552.52,16146.97,7201.01,3800.08,2058.45,3330.0,3957.73,2633.85,0.6278,0.8336,0.6701,58,Low,49184.89
9,12,86700.0,51158.27,35541.73,0.4099,17286.67,19068.21,4244.38,8076.05,1878.16,3183.68,1251.57,2557.91,0.4895,0.5856,0.5538,47,Moderate,50160.42
9,13,86700.0,43721.87,42978.13,0.4957,11168.85,13834.31,3578.19,6549.59,3285.77,2520.18,2727.1,57.87,0.6213,0.633,0.7246,56,Low,46242.75
9,14,86700.0,53429.76,33270.24,0.3837,16249.1,18275.18,4981.9,7822.57,3319.89,2619.93,4028.0,2671.49,0.5531,0.6819,0.5734,50,Moderate,56190.95
9,15,86700.0,53180.84,33519.16,0.3866,12289.21,17461.57,6147.31,10183.66,2954.98,4782.61,3397.29,2659.04,0.5098,0.8211,0.7424,53,Moderate,55566.63
9,16,86700.0,49086.65,37613.35,0.4338,15299.68,14777.13,5583.87,6654.06,1676.0,4709.62,1527.08,2454.33,0.5268,0.6795,0.6556,52,Moderate,51301.48
9,17,86700.0,50840.46,35859.54,0.4136,10274.92,16386.29,6058.61,9207.03,1774.47,3805.84,3497.99,2542.02,0.487,0.6449,0.6142,49,Moderate,51114.19
9,18,87550.0,52344.04,35205.96,0.4021,16382.87,14406.55,6458.42,4728.32,2484.92,3629.46,3076.75,1176.74,0.4333,0.7818,0.5646,50,Moderate,55119.69
9,19,87550.0,44855.4,42694.6,0.4877,14611.96,14295.92,6535.88,8534.89,1347.78,2413.98,3100.66,2242.77,0.3563,0.7688,0.5388,51,Moderate,46114.64
9,20,87550.0,45785.11,41764.89,0.477,13455.56,16912.9,6053.69,2715.74,3778.66,3179.16,2945.44,2289.26,0.4546,0.8179,0.6699,55,Moderate,44097.11
9,21,87550.0,47974.48,39575.52,0.452,12623.63,16634.09,3925.84,7057.26,3352.09,2937.22,1101.55,342.79,0.4349,0.5989,0.5015,48,Moderate,47048.57
9,22,87550.0,47940.49,39609.51,0.4524,11505.5,18035.46,6662.16,4733.47,2104.7,4660.38,1026.3,2397.02,0.4646,0.7226,0.5433,52,Moderate,47059.43
9,23,87550.0,46535.08,41014.92,0.4685,9775.76,18534.07,4694.74,2736.2,3564.71,5192.26,3070.68,2326.75,0.599,0.7971,0.6261,58,Moderate,48778.42
10,0,85000.0,32340.4,52659.6,0.6195,9746.53,12625.11,3794.98,4772.86,1038.5,3657.53,2077.2,1617.02,0.3196,0.9515,0.5441,61,Moderate,31412.23
10,1,85000.0,31891.99,53108.01,0.6248,8117.08,11501.66,4273.31,2913.18,1948.44,2393.25,1524.84,1594.6,0.53,0.7364,0.7307,62,Moderate,31781.41
10,2,85000.0,32698.9,52301.1,0.6153,8568.31,12767.95,3148.67,3923.94,2489.47,1386.2,1682.43,1634.95,0.4348,0.9134,0.6322,63,Moderate,33859.4
10,3,85000.0,34273.41,50726.59,0.5968,11169.58,10059.21,4592.5,3625.71,2482.08,2186.13,950.42,1713.67,0.4591,0.933,0.6179,63,Moderate,32718.13
10,4,85000.0,31106.45,53893.55,0.634,7525.27,10502.34,4288.45,4625.03,2630.02,1397.87,938.57,1555.32,0.3924,0.8053,0.6161,60,Moderate,30017.86
10,5,85000.0,39706.69,45293.31,0.5329,13892.53,11613.59,4846.86,2082.28,3852.87,2506.8,2910.13,1985.33,0.261,0.965,0.5717,55,Moderate,37766.14
10,6,85850.0,36039.37,49810.63,0.5802,12439.52,9415.5,4903.16,3804.69,1104.73,1695.77,2294.86,381.16,0.2616,0.8506,0.5903,55,Moderate,36283.12
10,7,85850.0,41629.55,44220.45,0.5151,11103.88,15464.49,5217.17,3750.45,2020.76,2424.32,3173.59,2081.48,0.4045,0.7247,0.5477,53,Moderate,40929.22
10,8,85850.0,34211.27,51638.73,0.6015,9191.68,8818.38,3110.68,3469.51,1577.94,2431.14,899.18,4712.75,0.2459,0.8184,0.4853,54,Moderate,33648.29
10,9,85850.0,44037.22,41812.78,0.487,11917.9,11644.86,4163.56,4644.51,1915.47,2155.58,1918.84,5676.51,0.2749,0.9852,0.6169,54,Moderate,45099.86
10,10,85850.0,44472.46,41377.54,0.482,14719.93,12364.07,4546.5,3660.87,3978.29,1907.1,1423.3,1872.41,0.3662,0.8107,0.6148,52,Moderate,46988.25
10,11,85850.0,42054.13,43795.87,0.5101,11853.42,16748.81,4308.94,6673.62,1782.08,4798.9,2225.82,2102.71,0.2957,0.7151,0.4344,49,Moderate,41919.73
10,12,86700.0,38947.25,47752.75,0.5508,9644.9,15259.08,5331.09,4328.07,1438.69,1604.42,2953.79,1947.36,0.477,0.9349,0.6917,62,Moderate,40333.76
10,13,86700.0,43273.29,43426.71,0.5009,15035.96,16945.29,5597.95,3909.03,1476.68,4539.67,2452.27,2163.66,0.4235,0.7843,0.5188,54,Moderate,43518.17
10,14,86700.0,45411.14,41288.86,0.4762,9835.58,16743.1,4064.31,7044.21,3881.37,2487.56,2327.2,2270.56,0.289,0.9287,0.6337,53,Moderate,47749.39
10,15,86700.0,43962.92,42737.08,0.4929,10486.66,11980.05,4612.41,6391.7,2235.5,2921.87,995.19,4339.54,0.3314,0.7361,0.5757,50,Moderate,43640.8
10,16,86700.0,45097.35,41602.65,0.4798,11951.88,15300.75,4850.67,5213.34,2231.97,2029.57,1126.56,2392.62,0.3178,0.7651,0.49,50,Moderate,44351.24
10,17,86700.0,32184.61,54515.39,0.6288,10675.48,8762.65,3185.51,1702.07,1925.43,2499.45,1836.19,1597.83,0.5253,0.7644,0.6729,63,Moderate,31230.83
10,18,87550.0,38996.64,48553.36,0.5546,10786.55,14959.7,3806.11,2264.58,2834.18,2255.84,1618.78,470.9,0.3552,0.8507,0.5163,56,Moderate,40285.93
10,19,87550.0,32198.57,55351.43,0.6322,8156.53,10833.21,2699.31,2480.69,1527.06,2401.43,806.05,3294.28,0.498,0.7787,0.6868,62,Moderate,33240.58
10,20,87550.0,45064.08,42485.92,0.4853,10033.72,16751.74,4631.57,3044.99,1794.89,4125.75,3264.09,1417.34,0.4325,0.7179,0.5644,52,Moderate,42699.7
10,21,87550.0,39524.09,48025.91,0.5486,12504.74,15676.55,5515.98,2094.19,1935.13,3710.23,2272.12,1976.2,0.4442,0.9879,0.6998,62,Moderate,40966.59
10,22,87550.0,39315.79,48234.21,0.5509,13160.09,11104.86,4279.1,6533.45,2328.26,4365.58,1274.11,1965.79,0.2938,0.9096,0.6909,56,Moderate,41128.61
10,23,87550.0,37014.2,50535.8,0.5772,9648.14,14791.09,4070.62,6248.25,1992.32,1539.2,2174.05,1850.71,0.4183,1.0,0.6179,63,Moderate,37914.33
11,0,65000.0,48079.47,16920.53,0.2603,9961.75,17138.18,6409.68,8385.91,2625.33,5677.6,2031.17,2403.97,0.3437,0.5975,0.4958,36,Moderate,47889.1
11,1,65000.0,54418.31,10581.69,0.1628,17208.45,20495.76,5348.64,6131.15,3127.46,3795.36,3371.21,2720.92,0.2677,0.8246,0.5632,35,Moderate,55371.14
11,2,65000.0,50318.6,14681.4,0.2259,10759.72,13467.65,6245.76,3342.86,4673.49,3262.64,3655.24,4911.24,0.4047,0.7599,0.676,41,Moderate,48676.42
11,3,65000.0,47636.87,17363.13,0.2671,16283.36,15124.12,4741.57,8337.81,3748.43,5617.66,3144.48,2381.84,0.3272,0.6637,0.3983,38,Moderate,47475.33
11,4,65000.0,53502.87,11497.13,0.1769,11026.76,14886.71,6129.26,7824.95,2350.67,5883.14,2137.13,3264.25,0.2791,0.5916,0.474,31,Moderate,53393.23
11,5,65000.0,47793.5,17206.5,0.2647,11868.86,17082.74,4652.47,6396.79,1553.5,2668.14,2628.37,942.62,0.3726,0.7841,0.5048,42,Moderate,46248.72
11,6,65650.0,50483.87,15166.13,0.231,13092.75,19826.4,7054.6,8370.39,2662.99,2322.3,1965.27,2524.19,0.3279,0.7512,0.528,39,Moderate,49152.73
11,7,65650.0,52588.05,13061.95,0.199,11595.37,13155.21,4592.29,3076.83,3586.42,5311.62,3308.44,7961.87,0.3888,0.8782,0.5904,42,Moderate,50851.25
11,8,65650.0,49231.23,16418.77,0.2501,10904.52,18698.79,5671.16,8716.95,2362.89,2350.64,3254.49,2461.56,0.3411,0.8415,0.5145,42,Moderate,46338.98
11,9,65650.0,51465.32,14184.68,0.2161,14309.33,19093.43,5390.9,9417.83,2979.89,4374.58,2569.2,2573.27,0.3848,0.592,0.4812,36,Moderate,51028.46
11,10,65650.0,49409.1,16240.9,0.2474,14254.38,17872.68,6394.84,9043.91,3963.92,3692.52,2905.82,2470.46,0.2729,0.8534,0.4727,40,Moderate,47248.34
11,11,65650.0,52008.18,13641.82,0.2078,13768.08,13147.57,5138.39,7657.02,4680.96,2236.78,3299.93,2079.45,0.2299,0.7245,0.5452,34,Moderate,49018.36
11,12,66300.0,54896.26,11403.74,0.172,13908.25,16450.42,4937.81,3494.31,3685.08,3588.3,2879.63,5952.47,0.434,0.7416,0.5483,39,Moderate,57370.94
11,13,66300.0,55875.93,10424.07,0.1572,18297.78,19573.41,6229.34,5093.89,2420.18,4946.09,1330.04,2793.8,0.4502,0.8467,0.6734,41,Moderate,52833.18
11,14,66300.0,48579.88,17720.12,0.2673,14372.35,14357.74,4647.64,7647.21,2221.15,4569.82,2257.51,2428.99,0.2492,0.6728,0.4492,36,Moderate,47129.29
11,15,66300.0,55587.42,10712.58,0.1616,15387.35,17551.92,5313.64,8934.23,4013.38,4192.57,3625.7,2779.37,0.4105,0.7784,0.6186,39,Moderate,53008.69
11,16,66300.0,52799.57,13500.43,0.2036,10663.1,15461.12,6418.04,7726.8,3569.53,5474.98,1553.58,1932.41,0.3938,0.7808,0.5232,40,Moderate,51022.66
11,17,66300.0,48091.57,18208.43,0.2746,16662.53,18947.09,4222.22,8278.4,3098.82,4752.02,3329.69,2404.58,0.299,0.8698,0.5001,43,Moderate,51028.97
11,18,66950.0,57357.66,9592.34,0.1433,18988.58,18690.06,7084.69,7187.24,2363.4,3718.77,3676.79,2867.88,0.3019,0.6112,0.4322,30,Moderate,60235.82
11,19,66950.0,53862.34,13087.66,0.1955,13435.78,19140.89,7764.72,7766.57,2749.03,3423.83,2165.53,2693.12,0.2874,0.6239,0.4709,33,Moderate,55457.98
11,20,66950.0,56316.99,10633.01,0.1588,12940.14,16222.91,8369.06,11179.91,4065.36,2354.79,1531.16,2815.85,0.4436,0.7498,0.5354,39,Moderate,54823.11
11,21,66950.0,53883.62,13066.38,0.1952,14045.52,16144.13,5159.84,8249.57,4293.3,3116.34,1325.74,1549.18,0.3613,0.702,0.4404,37,Moderate,55293.4
11,22,66950.0,54654.69,12295.31,0.1836,19051.49,18729.91,7417.46,8516.28,4302.51,4444.02,4188.12,2732.73,0.2396,0.7284,0.4773,33,Moderate,51913.29
11,23,66950.0,50917.12,16032.88,0.2395,17526.16,19831.48,5061.19,4980.17,2166.75,4186.66,2860.21,2545.86,0.1978,0.7979,0.5253,36,Moderate,52135.43
12,0,65000.0,33063.93,31936.07,0.4913,9050.19,12760.25,3356.97,6035.23,1046.62,3445.98,1273.32,1653.2,0.6619,0.6782,0.6743,58,Low,33342.56
12,1,65000.0,38619.67,26380.33,0.4059,8069.02,13773.64,3239.62,4875.9,2367.64,4223.95,1546.44,523.45,0.642,0.7756,0.7278,56,Low,36476.03
12,2,65000.0,37934.43,27065.57,0.4164,12425.2,13081.44,5208.0,5953.69,2870.18,2708.4,1788.25,1896.72,0.6984,0.8209,0.7234,60,Low,36729.86
12,3,65000.0,34435.33,30564.67,0.4702,7323.71,10449.17,4751.25,6014.0,2803.76,1790.17,1341.58,1721.77,0.7189,0.6101,0.7589,57,Low,34230.32
12,4,65000.0,38426.65,26573.35,0.4088,11665.4,15144.36,3785.4,3316.66,1964.42,2588.49,1791.33,1921.33,0.6215,0.6119,0.6929,52,Low,36930.13
12,5,65000.0,31521.77,33478.23,0.515,9909.53,8203.45,4442.31,3424.91,1122.23,2949.68,2078.97,1576.09,0.737,0.6379,0.6865,61,Low,32070.58
12,6,65650.0,38654.7,26995.3,0.4112,11141.28,11562.03,4923.15,6513.73,3608.21,3639.29,2923.57,1932.73,0.6941,0.7988,0.6585,59,Low,39625.73
12,7,65650.0,36324.43,29325.57,0.4467,12518.62,11663.06,4122.75,3606.02,1090.11,2105.11,2772.79,1816.22,0.7301,0.5673,0.6528,56,Low,36369.57
12,8,65650.0,35096.11,30553.89,0.4654,10486.85,8808.29,3121.45,5163.47,1454.26,3701.8,2381.56,1754.81,0.6386,0.6327,0.7128,55,Low,35932.55
12,9,65650.0,39331.66,26318.34,0.4009,10087.15,11968.3,3638.66,4148.52,1873.27,3694.69,1396.57,2524.5,0.7316,0.6319,0.6958,55,Low,38170.1
12,10,65650.0,40360.36,25289.64,0.3852,11537.51,13753.14,4249.44,4185.56,1880.0,3734.79,2328.91,2018.02,0.6936,0.7195,0.7086,56,Low,38828.14
12,11,65650.0,29592.97,36057.03,0.5492,7059.58,8552.22,4160.54,3069.02,2703.09,2836.9,1675.56,1479.65,0.8079,0.7862,0.7494,68,Low,31581.52
12,12,66300.0,35449.11,30850.89,0.4653,10573.01,10909.94,4551.18,4998.4,3135.03,1595.03,2533.11,1772.46,0.8145,0.8194,0.7306,65,Low,35679.09
12,13,66300.0,35745.22,30554.78,0.4609,7485.64,13633.3,4784.56,4563.09,1751.49,4210.51,2384.01,1787.26,0.7015,0.7462,0.7971,60,Low,34644.71
12,14,66300.0,35576.84,30723.16,0.4634,10940.62,11824.58,3619.99,6436.83,1507.45,2220.85,1044.19,1778.84,0.6416,0.7043,0.7108,57,Low,37590.84
12,15,66300.0,29441.66,36858.34,0.5559,8974.76,9637.26,3149.27,4669.5,2177.17,2852.89,1574.49,1472.08,0.833,0.7754,0.8113,69,Low,30055.1
12,16,66300.0,39337.8,26962.2,0.4067,9371.89,13712.19,4489.81,3780.41,3397.41,1899.54,1615.1,1071.44,0.7639,0.6648,0.6542,57,Low,39789.52
12,17,66300.0,34129.8,32170.2,0.4852,8907.72,12827.15,3694.76,2039.14,2191.65,2397.51,1652.66,419.2,0.6602,0.764,0.7195,60,Low,32462.71
12,18,66950.0,32831.23,34118.77,0.5096,10007.12,13040.69,4708.2,4444.52,2923.41,2358.07,1474.89,1641.56,0.8248,0.7461,0.7249,66,Low,34168.17
12,19,66950.0,38035.32,28914.68,0.4319,11129.11,12621.3,4967.74,5570.55,2290.13,4198.77,1658.23,1901.77,0.6382,0.5803,0.6586,53,Low,40379.92
12,20,66950.0,37144.09,29805.91,0.4452,10934.31,10296.42,3641.4,4112.7,3649.77,4244.51,1686.95,1857.2,0.6249,0.571,0.5604,53,Low,35120.26
12,21,66950.0,30802.07,36147.93,0.5399,7397.13,10775.75,3238.88,4357.04,1644.18,2554.79,1894.68,1540.1,0.8082,0.5601,0.7526,62,Low,29723.89
12,22,66950.0,41072.09,25877.91,0.3865,8373.94,14089.14,4126.18,2485.98,3466.98,2428.76,1662.07,4439.04,0.6968,0.5748,0.6363,52,Low,39294.28
12,23,66950.0,31649.06,35300.94,0.5273,6640.7,12070.04,3679.28,2463.99,1349.87,1433.61,848.08,3163.48,0.6879,0.7791,0.7972,63,Low,32077.99
13,0,25000.0,14978.07,10021.93,0.4009,5186.48,5105.4,2065.02,1011.7,551.24,1614.99,1109.94,748.9,0.7546,0.7902,0.7636,60,Low,14659.12
13,1,25000.0,13704.75,11295.25,0.4518,3457.94,5456.66,1916.85,2660.77,646.01,1309.48,880.72,685.24,0.6924,0.8413,0.7469,62,Low,14173.14
13,2,25000.0,13214.5,11785.5,0.4714,4521.89,4687.4,1474.48,2185.55,947.53,837.52,731.1,660.73,0.6718,1.0,0.7425,66,Low,13461.47
13,3,25000.0,13951.74,11048.26,0.4419,3276.86,4958.9,1585.0,1451.77,938.95,1367.89,588.5,697.59,0.874,1.0,0.9883,71,Low,13470.45
13,4,25000.0,13538.42,11461.58,0.4585,3330.35,4173.26,1949.68,1068.81,781.49,1051.48,685.28,498.09,0.6316,1.0,0.8761,64,Low,13934.28
13,5,25000.0,12907.28,12092.72,0.4837,3806.43,4838.42,1920.71,1249.23,666.79,1114.72,936.83,645.36,0.9143,0.8515,0.883,70,Low,12183.78
13,6,25250.0,15692.1,9557.9,0.3785,5161.37,5715.12,1875.48,2276.36,884.89,1518.62,335.51,784.6,0.7405,1.0,0.9205,64,Low,15037.4
13,7,25250.0,15568.72,9681.28,0.3834,4880.05,4101.38,2149.5,1400.46,753.29,887.39,1022.44,374.21,0.917,0.8707,0.9171,66,Low,15911.09
13,8,25250.0,16427.34,8822.66,0.3494,3432.71,5533.62,1552.27,2004.46,1498.83,781.15,1246.23,378.08,0.6344,0.963,0.7953,58,Low,15901.98
13,9,25250.0,15089.87,10160.13,0.4024,4875.49,5121.08,2088.25,847.16,842.55,606.71,905.22,754.49,0.6646,0.96,0.8134,62,Low,15715.2
13,10,25250.0,14070.88,11179.12,0.4427,3712.91,4434.95,2098.43,832.1,1040.75,999.87,310.49,641.37,0.9123,0.9689,1.0,71,Low,13661.03
13,11,25250.0,16087.89,9162.11,0.3629,4006.04,6394.02,1591.19,1818.0,501.72,1678.1,1063.85,804.39,0.7124,1.0,0.7624,62,Low,15370.46
13,12,25500.0,13991.25,11508.75,0.4513,4720.05,4533.72,1311.29,914.38,1283.91,693.65,1107.34,699.56,0.8801,0.8646,0.9559,68,Low,13635.71
13,13,25500.0,15246.58,10253.42,0.4021,4371.02,5546.5,1725.58,2444.19,572.41,1072.05,1211.67,762.33,0.719,0.9718,0.8765,63,Low,16086.25
13,14,25500.0,13304.8,12195.2,0.4782,3245.29,4304.31,1452.1,2569.68,929.06,551.42,937.4,665.24,0.8591,0.7965,0.9007,67,Low,13144.08
13,15,25500.0,14142.16,11357.84,0.4454,4739.83,5635.81,2012.28,2800.96,840.58,1153.82,373.99,707.11,0.7915,0.945,0.809,67,Low,13444.63
13,16,25500.0,15300.85,10199.15,0.4,3101.59,4708.84,1449.22,1452.17,1135.58,1815.35,907.54,730.57,0.8875,1.0,0.8871,69,Low,16162.78
13,17,25500.0,14960.88,10539.12,0.4133,3067.07,4001.75,1402.6,1200.15,1109.34,1764.87,325.23,2089.87,0.7672,0.8202,0.6943,62,Low,14491.96
13,18,25750.0,13182.98,12567.02,0.488,3246.17,5250.76,1571.96,2126.6,913.76,1546.34,912.39,659.15,0.8576,0.8855,0.858,69,Low,13316.59
13,19,25750.0,12595.23,13154.77,0.5109,3297.06,4190.5,1625.65,1239.44,1243.28,601.82,557.61,629.76,0.8786,0.8725,0.8947,71,Low,13038.44
